year,quarter,market,dur_stay,mode,purpose,area,Visits (000s),Spend (£m),Nights (000s),sample
2002,April-June,Norway,4-7  nights,Air,Holiday,SCOTLAND,0.526799023,0.041846801,2.095920086,1
2002,April-June,Norway,8-14 nights,Air,VFR,SCOTLAND,0.272018999,0.0197975,0.544037998,1
2002,April-June,Iceland,1-3  nights,Air,Business,SCOTLAND,2.241329908,2.044090033,6.72397995,1
2002,April-June,Iceland,4-7  nights,Air,Holiday,SCOTLAND,2.241329908,2.044090033,11.20660019,1
2002,April-June,Poland,4-7  nights,Air,VFR,SCOTLAND,0.473569989,0.195111006,2.367850065,1
2002,April-June,Poland,4-7  nights,Tunnel,Holiday,SCOTLAND,4.127079964,2.063679934,43.43420029,2
2002,April-June,Hungary,1-3  nights,Air,Business,SCOTLAND,0.408944994,0.103054002,0.817889988,1
2002,April-June,Russia,1-3  nights,Air,Miscellaneous,SCOTLAND,0.488721997,0.090291403,1.466169953,1
2002,April-June,Russia,4-7  nights,Air,Business,SCOTLAND,0.613925993,0.073590703,2.23773998,2
2002,April-June,Russia,4-7  nights,Air,Miscellaneous,SCOTLAND,1.25838995,1.169460058,5.033559799,1
2002,April-June,Russia,8-14 nights,Air,Holiday,SCOTLAND,1.253125012,0.990989015,6.621719241,2
2002,April-June,Russia,8-14 nights,Air,Business,SCOTLAND,1.270296037,3.261700034,15.48128033,2
2002,April-June,Russia,8-14 nights,Air,VFR,SCOTLAND,0.403416008,0.226097003,5.527200222,1
2002,April-June,Russia,15+  nights,Air,VFR,SCOTLAND,0.348149002,0.061737999,5.792129993,1
2002,April-June,Other Western Europe,1-3  nights,Air,Business,SCOTLAND,0.342040002,0,0.342040002,1
2002,April-June,Other Western Europe,4-7  nights,Air,VFR,SCOTLAND,0.413515002,0.452097394,1.268940032,2
2002,April-June,Other Western Europe,15+  nights,Air,VFR,SCOTLAND,0.244582996,1.225849986,4.647079945,1
2002,April-June,Other Eastern Europe,1-3  nights,Air,Business,SCOTLAND,1.968979955,0.0632708,1.941009998,1
2002,April-June,Other Eastern Europe,4-7  nights,Air,Business,SCOTLAND,0.666987002,0.409902006,2.630029917,1
2002,April-June,Other Eastern Europe,4-7  nights,Tunnel,Business,SCOTLAND,0.430595994,0.138108,1.722380042,1
2002,April-June,Other Eastern Europe,15+  nights,Air,Holiday,SCOTLAND,0.243824005,0.490574002,7.558539867,1
2002,April-June,Other Eastern Europe,15+  nights,Air,VFR,SCOTLAND,0.794754982,0.037247799,0.794754982,1
2002,April-June,USA,1-3  nights,Air,Holiday,SCOTLAND,0.276798993,0.788326979,0.831753016,1
2002,April-June,USA,1-3  nights,Air,Business,SCOTLAND,1.48130703,0.854602993,4.419130087,3
2002,April-June,USA,1-3  nights,Air,VFR,SCOTLAND,1.627760053,0.135783002,4.919650078,1
2002,April-June,USA,1-3  nights,Air,Miscellaneous,SCOTLAND,0.453837007,0.0852447,0.566941023,1
2002,April-June,USA,4-7  nights,Air,Holiday,SCOTLAND,26.25190166,9.887744715,106.7857632,38
2002,April-June,USA,4-7  nights,Air,Business,SCOTLAND,9.585041061,5.689218506,39.43528718,15
2002,April-June,USA,4-7  nights,Air,VFR,SCOTLAND,4.364191085,2.106894905,24.64178306,11
2002,April-June,USA,4-7  nights,Air,Miscellaneous,SCOTLAND,0.461113006,0.163679004,4.032219887,1
2002,April-June,USA,4-7  nights,Sea,Holiday,SCOTLAND,0.0394307,0.0105275,0.155092001,1
2002,April-June,USA,4-7  nights,Tunnel,Holiday,SCOTLAND,1.395404994,0.220156297,4.139017016,3
2002,April-June,USA,4-7  nights,Tunnel,Miscellaneous,SCOTLAND,0.452277005,0.27727899,1.809110045,1
2002,April-June,USA,8-14 nights,Air,Holiday,SCOTLAND,32.89075197,18.38827102,176.959173,68
2002,April-June,USA,8-14 nights,Air,Business,SCOTLAND,1.430316031,0.395601604,6.476007938,4
2002,April-June,USA,8-14 nights,Air,VFR,SCOTLAND,14.85553403,4.912396016,103.0432581,16
2002,April-June,USA,8-14 nights,Air,Miscellaneous,SCOTLAND,0.640583009,0.261976004,2.104534984,2
2002,April-June,USA,8-14 nights,Sea,Holiday,SCOTLAND,1.798930049,0.065458901,5.306759834,1
2002,April-June,USA,8-14 nights,Tunnel,Holiday,SCOTLAND,2.338532984,0.816100699,11.99988878,5
2002,April-June,USA,15+  nights,Air,Holiday,SCOTLAND,10.75519392,7.12664157,135.8835303,21
2002,April-June,USA,15+  nights,Air,Business,SCOTLAND,3.752835006,4.738556126,43.47464898,6
2002,April-June,USA,15+  nights,Air,VFR,SCOTLAND,6.107166052,10.64035724,95.18894887,11
2002,April-June,USA,15+  nights,Air,Study,SCOTLAND,0.711272001,0.087987302,1.277440041,2
2002,April-June,USA,15+  nights,Air,Miscellaneous,SCOTLAND,0.506262004,0.100121997,1.897300005,1
2002,April-June,USA,15+  nights,Tunnel,Study,SCOTLAND,0.904554009,0.121875003,2.261379957,2
2002,April-June,Canada,1-3  nights,Air,Holiday,SCOTLAND,0.266101986,0.078635499,0.792060971,1
2002,April-June,Canada,4-7  nights,Air,Holiday,SCOTLAND,1.171674013,0.200262599,3.027941942,3
2002,April-June,Canada,4-7  nights,Air,Business,SCOTLAND,0.392509997,0.524917006,0.785019994,1
2002,April-June,Canada,4-7  nights,Air,VFR,SCOTLAND,4.180185959,0.711286508,19.79592413,6
2002,April-June,Canada,8-14 nights,Air,Holiday,SCOTLAND,8.31340383,3.878180895,85.78064659,16
2002,April-June,Canada,8-14 nights,Air,Business,SCOTLAND,0.490065992,0.678734004,3.196619868,2
2002,April-June,Canada,8-14 nights,Air,VFR,SCOTLAND,5.736152947,2.538493739,45.40089422,9
2002,April-June,Canada,8-14 nights,Tunnel,Holiday,SCOTLAND,0.453269005,0.033363398,2.051970005,1
2002,April-June,Canada,15+  nights,Air,Holiday,SCOTLAND,4.611707985,3.130296953,50.73685557,14
2002,April-June,Canada,15+  nights,Air,VFR,SCOTLAND,6.665098876,2.115207985,80.15774035,10
2002,April-June,Canada,15+  nights,Air,Miscellaneous,SCOTLAND,1.555920005,1.805449963,137.9199982,1
2002,April-June,Mexico,1-3  nights,Air,Holiday,SCOTLAND,0.429399997,0.104358003,0.436426997,1
2002,April-June,Mexico,4-7  nights,Air,Holiday,SCOTLAND,0.219344005,0.042914499,0.445865989,1
2002,April-June,Mexico,8-14 nights,Air,VFR,SCOTLAND,0.580862999,0.106879003,5.227769852,1
2002,April-June,Mexico,15+  nights,Air,Holiday,SCOTLAND,1.296755984,0.105616301,5.271919191,2
2002,April-June,Mexico,15+  nights,Air,VFR,SCOTLAND,0.200861007,0.165158004,2.611190081,1
2002,April-June,Brazil,4-7  nights,Air,Business,SCOTLAND,0.249359995,0.177102,1.22863996,1
2002,April-June,Other Central & South America,4-7  nights,Air,Business,SCOTLAND,0.240338996,0.571371973,1.600569963,1
2002,April-June,Other Central & South America,15+  nights,Air,Business,SCOTLAND,0.239401996,0.0502556,1.594329953,1
2002,April-June,Other Central & South America,15+  nights,Air,VFR,SCOTLAND,0.396214008,0.346502006,5.546999931,1
2002,April-June,Other Central & South America,15+  nights,Air,Study,SCOTLAND,0.523406982,0.039030299,0.685005009,1
2002,April-June,Hong Kong,4-7  nights,Air,Business,SCOTLAND,0.227497995,0.077447399,0.682493985,1
2002,April-June,Hong Kong,8-14 nights,Air,Holiday,SCOTLAND,0.999583006,0.196059077,3.539701939,2
2002,April-June,Hong Kong,8-14 nights,Tunnel,VFR,SCOTLAND,0.392150015,0.00470815,2.352900028,1
2002,April-June,Hong Kong,15+  nights,Air,Holiday,SCOTLAND,1.408653006,0.568739256,8.525265068,3
2002,April-June,Hong Kong,15+  nights,Air,VFR,SCOTLAND,2.378025934,0.233278692,7.679349899,2
2002,April-June,Malaysia,4-7  nights,Air,Business,SCOTLAND,0.262055993,0.209121004,1.572340012,1
2002,April-June,Malaysia,8-14 nights,Air,Holiday,SCOTLAND,0.473040015,0.0301024,1.735460043,1
2002,April-June,Malaysia,8-14 nights,Air,Business,SCOTLAND,0.449683011,0.255600005,3.147779942,1
2002,April-June,Malaysia,8-14 nights,Air,VFR,SCOTLAND,0.242137,0.068429001,1.210690022,1
2002,April-June,Thailand,4-7  nights,Air,Holiday,SCOTLAND,0.358000994,0.247407004,1.074000001,1
2002,April-June,Thailand,4-7  nights,Air,Business,SCOTLAND,0.358000994,0.042379599,0.358000994,1
2002,April-June,Thailand,8-14 nights,Air,VFR,SCOTLAND,0.318026006,0.067421503,4.452360153,1
2002,April-June,Thailand,15+  nights,Air,Holiday,SCOTLAND,0.25948301,0.077484697,5.968110085,1
2002,April-June,Singapore,15+  nights,Air,VFR,SCOTLAND,0.996903002,0.052586799,2.68315205,2
2002,April-June,Taiwan,4-7  nights,Air,Business,SCOTLAND,0.313538998,0.169444993,1.118090034,1
2002,April-June,China,8-14 nights,Air,Business,SCOTLAND,0.543753028,0.137569994,1.08750999,1
2002,April-June,China,15+  nights,Air,VFR,SCOTLAND,0.330004007,0.168962002,6.930079937,1
2002,April-June,Other Asia,4-7  nights,Air,Miscellaneous,SCOTLAND,0.279929012,0.00511628,1.108270049,1
2002,April-June,Other Asia,8-14 nights,Air,Business,SCOTLAND,0.271349013,0.554359019,2.148610115,1
2002,April-June,Other Asia,15+  nights,Air,VFR,SCOTLAND,0.272493988,0.241515994,6.105000019,1
2002,April-June,Other Asia,15+  nights,Air,Miscellaneous,SCOTLAND,0.285533011,1.334040046,48.89239883,1
2002,April-June,Japan,1-3  nights,Air,Holiday,SCOTLAND,0.38953799,0.943198025,1.161739945,1
2002,April-June,Japan,1-3  nights,Air,Business,SCOTLAND,0.603787005,0.232519999,1.585800052,1
2002,April-June,Japan,4-7  nights,Air,Holiday,SCOTLAND,1.068844974,0.285279006,2.739050031,2
2002,April-June,Japan,8-14 nights,Air,Holiday,SCOTLAND,2.077460051,1.372817326,15.34718037,7
2002,April-June,Japan,8-14 nights,Air,Business,SCOTLAND,0.538999021,0.500269011,4.049969912,2
2002,April-June,Japan,15+  nights,Air,Holiday,SCOTLAND,0.578399003,0.149182007,1.502079964,1
2002,April-June,Japan,15+  nights,Air,Business,SCOTLAND,0.362796009,4.975769997,23.18610001,1
2002,April-June,South Korea,1-3  nights,Air,Business,SCOTLAND,0.911898017,0.383810014,1.75583005,1
2002,April-June,Australia,1-3  nights,Air,Business,SCOTLAND,0.416907996,0.1596369,0.880371973,2
2002,April-June,Australia,1-3  nights,Air,VFR,SCOTLAND,0.392475009,0.0151983,0.391580999,1
2002,April-June,Australia,4-7  nights,Air,Holiday,SCOTLAND,1.107117012,0.249090899,3.113398015,3
2002,April-June,Australia,4-7  nights,Air,Business,SCOTLAND,0.232212007,0.126389995,1.161059976,1
2002,April-June,Australia,4-7  nights,Air,VFR,SCOTLAND,0.408041999,0.115476897,1.436113,2
2002,April-June,Australia,4-7  nights,Tunnel,Holiday,SCOTLAND,0.449263006,0.153917,0.869524002,1
2002,April-June,Australia,8-14 nights,Air,Holiday,SCOTLAND,2.833577067,0.747056812,17.5766598,4
2002,April-June,Australia,8-14 nights,Air,Business,SCOTLAND,0.833697021,0.309452787,2.297976077,3
2002,April-June,Australia,8-14 nights,Air,VFR,SCOTLAND,0.407597989,0.157386197,2.466830015,2
2002,April-June,Australia,8-14 nights,Air,Miscellaneous,SCOTLAND,0.178799003,0.055785298,0.357598007,1
2002,April-June,Australia,8-14 nights,Sea,Holiday,SCOTLAND,2.184730053,0.47369799,13.10840034,1
2002,April-June,Australia,8-14 nights,Tunnel,Holiday,SCOTLAND,0.449263006,0.0266158,0.869524002,1
2002,April-June,Australia,8-14 nights,Tunnel,Business,SCOTLAND,0.384460986,0.129756004,1.730069995,1
2002,April-June,Australia,15+  nights,Air,Holiday,SCOTLAND,3.350667015,1.527958892,45.51087338,13
2002,April-June,Australia,15+  nights,Air,Business,SCOTLAND,0.593501002,0.223107599,3.173047066,3
2002,April-June,Australia,15+  nights,Air,VFR,SCOTLAND,1.734116986,1.127602708,86.20361984,7
2002,April-June,Australia,15+  nights,Air,Miscellaneous,SCOTLAND,1.961124986,2.627776217,85.49394226,6
2002,April-June,Australia,15+  nights,Sea,Holiday,SCOTLAND,4.33825016,0.915718019,29.94630098,2
2002,April-June,Australia,15+  nights,Tunnel,Holiday,SCOTLAND,1.439672023,0.262725703,7.440750003,2
2002,April-June,Australia,15+  nights,Tunnel,VFR,SCOTLAND,0.432518989,0.0341461,0.751285017,1
2002,April-June,New Zealand,4-7  nights,Air,VFR,SCOTLAND,0.195547998,0.0158432,0.977328002,1
2002,April-June,New Zealand,8-14 nights,Air,VFR,SCOTLAND,0.411320001,0.076941699,3.134981096,2
2002,April-June,New Zealand,15+  nights,Air,Holiday,SCOTLAND,0.925854981,0.569079995,9.908910275,3
2002,April-June,New Zealand,15+  nights,Air,VFR,SCOTLAND,2.518278018,1.382667206,62.18342865,6
2002,April-June,United Arab Emirates,8-14 nights,Air,Holiday,SCOTLAND,0.228149995,0.0333752,0.912599981,1
2002,April-June,United Arab Emirates,8-14 nights,Air,VFR,SCOTLAND,0.481233001,0.305020005,5.753719807,1
2002,April-June,Saudi Arabia,4-7  nights,Air,VFR,SCOTLAND,0.358705997,0.147677004,1.417899966,1
2002,April-June,Saudi Arabia,15+  nights,Air,Holiday,SCOTLAND,0.576493993,0.695226997,14.26048994,2
2002,April-June,Kuwait,8-14 nights,Air,VFR,SCOTLAND,0.186122999,0.048764199,1.675109982,1
2002,April-June,Other Middle East,15+  nights,Air,Holiday,SCOTLAND,0.198428005,0,2.579560041,1
2002,April-June,Other Middle East,15+  nights,Air,VFR,SCOTLAND,0.718099982,1.140157625,17.85669994,2
2002,April-June,Other Middle East,15+  nights,Air,Miscellaneous,SCOTLAND,0.294380993,9.214420319,81.54350281,1
2002,April-June,Egypt,4-7  nights,Air,VFR,SCOTLAND,0.508912027,0.580615997,2.335829973,1
2002,April-June,Israel,1-3  nights,Air,VFR,SCOTLAND,0.323089987,0.137797996,0.969269991,1
2002,April-June,Israel,4-7  nights,Air,Miscellaneous,SCOTLAND,0.415235996,0.00863691,0.415235996,1
2002,April-June,India,4-7  nights,Air,Holiday,SCOTLAND,0.561945021,0.073047108,1.424982011,2
2002,April-June,India,4-7  nights,Air,Business,SCOTLAND,0.482820004,0.00982617,1.174097002,2
2002,April-June,India,8-14 nights,Air,Holiday,SCOTLAND,0.28836301,0.064146496,0.877817988,1
2002,April-June,India,8-14 nights,Air,Business,SCOTLAND,0.271039993,0.192980006,3.523519993,1
2002,April-June,India,8-14 nights,Air,Miscellaneous,SCOTLAND,0.316774011,0.096540399,3.391350031,1
2002,April-June,India,15+  nights,Air,Holiday,SCOTLAND,0.309558004,0.0036932,0.942340016,1
2002,April-June,India,15+  nights,Air,Business,SCOTLAND,0.200255007,0.016996199,1.602040052,1
2002,April-June,India,15+  nights,Air,VFR,SCOTLAND,0.955874011,0.002634558,16.73843759,3
2002,April-June,Pakistan,8-14 nights,Air,VFR,SCOTLAND,0.494977996,0.074437097,3.838980079,2
2002,April-June,South Africa,4-7  nights,Air,Holiday,SCOTLAND,1.106830016,0.548687708,4.589355886,4
2002,April-June,South Africa,4-7  nights,Air,Business,SCOTLAND,0.199254006,0.101516999,0.397489011,1
2002,April-June,South Africa,4-7  nights,Air,VFR,SCOTLAND,0.244617,0.373382002,1.428079963,1
2002,April-June,South Africa,8-14 nights,Air,Holiday,SCOTLAND,0.656669006,0.150196899,2.736406028,2
2002,April-June,South Africa,8-14 nights,Air,VFR,SCOTLAND,0.208042994,0.063429497,2.63154006,1
2002,April-June,South Africa,15+  nights,Air,Holiday,SCOTLAND,0.729236022,0.454077305,5.864089966,2
2002,April-June,South Africa,15+  nights,Air,Business,SCOTLAND,0.384068012,0.392906994,13.40799999,1
2002,April-June,South Africa,15+  nights,Air,VFR,SCOTLAND,0.404031992,0.330991,3.931250095,1
2002,April-June,South Africa,15+  nights,Air,Miscellaneous,SCOTLAND,1.488540053,0.68770498,150.3419952,1
2002,April-June,Other Southern Africa,8-14 nights,Air,VFR,SCOTLAND,1.406319976,0.059065498,18.28219986,1
2002,April-June,Nigeria,4-7  nights,Air,Business,SCOTLAND,0.436773002,0.180533007,2.183870077,1
2002,April-June,Kenya,15+  nights,Air,VFR,SCOTLAND,0.217664003,0.046360299,0.671653986,1
2002,April-June,Other Africa,4-7  nights,Air,VFR,SCOTLAND,0.175834998,0.234856993,0.703339994,1
2002,April-June,Other Africa,8-14 nights,Air,Holiday,SCOTLAND,0.256740987,0,1.540449977,1
2002,April-June,Other Africa,8-14 nights,Air,VFR,SCOTLAND,0.179567993,0.027448701,0.718271971,1
2002,April-June,Other Africa,15+  nights,Air,VFR,SCOTLAND,0.240612,0.335413009,7.699580193,1
2002,April-June,Other Africa,15+  nights,Air,Miscellaneous,SCOTLAND,0.277056992,0.446615994,50.14730072,1
2002,July-September,Belgium,1-3  nights,Air,Business,SCOTLAND,4.909576952,0.929728292,6.787908971,3
2002,July-September,Belgium,1-3  nights,Sea,Business,SCOTLAND,1.514760017,0.0637981,1.514760017,1
2002,July-September,Belgium,1-3  nights,Sea,Miscellaneous,SCOTLAND,0.865897,0.347328991,1.731789947,1
2002,July-September,Belgium,4-7  nights,Air,Holiday,SCOTLAND,1.974619985,0.856592,7.898499966,1
2002,July-September,Belgium,4-7  nights,Sea,Holiday,SCOTLAND,0.865897,0.586288989,6.061279774,1
2002,July-September,Belgium,8-14 nights,Air,VFR,SCOTLAND,2.229939938,0.903234005,28.6882,1
2002,July-September,Belgium,8-14 nights,Sea,Holiday,SCOTLAND,3.32139498,1.397514015,38.88159895,3
2002,July-September,Belgium,8-14 nights,Tunnel,Holiday,SCOTLAND,1.522979975,0.703790009,17.93689919,1
2002,July-September,France,1-3  nights,Air,Business,SCOTLAND,4.733230025,1.411408991,11.318353,4
2002,July-September,France,1-3  nights,Air,VFR,SCOTLAND,2.856844097,0.182232905,8.085648775,3
2002,July-September,France,1-3  nights,Tunnel,Business,SCOTLAND,1.449440002,0,1.448230028,1
2002,July-September,France,4-7  nights,Air,Holiday,SCOTLAND,3.523917049,1.209947705,18.45155966,4
2002,July-September,France,4-7  nights,Air,Business,SCOTLAND,2.252145976,1.089854002,10.08599019,3
2002,July-September,France,4-7  nights,Air,VFR,SCOTLAND,2.161060095,0.249660999,10.6868,1
2002,July-September,France,4-7  nights,Sea,Holiday,SCOTLAND,1.591879964,0.079539999,11.05220032,1
2002,July-September,France,4-7  nights,Tunnel,Holiday,SCOTLAND,0.557286024,0.067982197,2.579260111,1
2002,July-September,France,4-7  nights,Tunnel,Miscellaneous,SCOTLAND,0.572152019,0.109359004,3.780230045,1
2002,July-September,France,8-14 nights,Air,Holiday,SCOTLAND,8.553643107,4.065293156,77.28989124,5
2002,July-September,France,8-14 nights,Air,Business,SCOTLAND,0.813887,0.332066,5.426459789,1
2002,July-September,France,8-14 nights,Air,VFR,SCOTLAND,3.516119927,1.69604408,28.44057965,3
2002,July-September,France,8-14 nights,Air,Study,SCOTLAND,1.105399966,1.05546999,17.07410049,1
2002,July-September,France,8-14 nights,Sea,Holiday,SCOTLAND,8.737277865,2.990961023,111.3491602,7
2002,July-September,France,8-14 nights,Tunnel,Holiday,SCOTLAND,0.479701996,0.0143814,0.951574981,1
2002,July-September,France,15+  nights,Air,Holiday,SCOTLAND,5.374750018,2.80646503,73.0642004,3
2002,July-September,France,15+  nights,Air,Miscellaneous,SCOTLAND,0.400732994,0.084147401,9.8937397,1
2002,July-September,France,15+  nights,Sea,Holiday,SCOTLAND,9.838529825,3.517822951,126.9105797,7
2002,July-September,France,15+  nights,Sea,Business,SCOTLAND,1.61819005,0.114395998,27.48620033,1
2002,July-September,France,15+  nights,Sea,VFR,SCOTLAND,0.528649986,0.273081988,10.22179985,1
2002,July-September,France,15+  nights,Tunnel,Holiday,SCOTLAND,0.557286024,0.111245997,8.291069984,1
2002,July-September,Germany,1-3  nights,Air,Holiday,SCOTLAND,3.366048992,2.03600198,4.610029936,2
2002,July-September,Germany,1-3  nights,Air,Business,SCOTLAND,2.111863941,1.012407005,3.344317019,3
2002,July-September,Germany,1-3  nights,Air,VFR,SCOTLAND,2.314409971,0.146197006,6.909969807,1
2002,July-September,Germany,1-3  nights,Sea,Holiday,SCOTLAND,0.950133979,0.326285988,2.843879938,1
2002,July-September,Germany,1-3  nights,Sea,Business,SCOTLAND,2.636076033,0.770552993,3.54855001,2
2002,July-September,Germany,4-7  nights,Air,Holiday,SCOTLAND,6.179529905,1.917636037,20.19697046,3
2002,July-September,Germany,4-7  nights,Air,Business,SCOTLAND,4.142150044,0.562803015,14.71983004,2
2002,July-September,Germany,4-7  nights,Air,VFR,SCOTLAND,2.314409971,0.330121011,11.51659966,1
2002,July-September,Germany,4-7  nights,Sea,Holiday,SCOTLAND,8.902163982,2.876800016,46.62319922,9
2002,July-September,Germany,4-7  nights,Sea,Business,SCOTLAND,1.998291969,0.333826005,10.01469994,2
2002,July-September,Germany,4-7  nights,Sea,Miscellaneous,SCOTLAND,0.938382983,0.179819003,3.753530025,1
2002,July-September,Germany,8-14 nights,Air,Holiday,SCOTLAND,8.684365898,9.125090603,100.8007777,9
2002,July-September,Germany,8-14 nights,Air,Business,SCOTLAND,0.880985022,0.110766999,2.694400072,1
2002,July-September,Germany,8-14 nights,Air,VFR,SCOTLAND,2.365749985,0.448720396,26.59562016,3
2002,July-September,Germany,8-14 nights,Sea,Holiday,SCOTLAND,12.71541196,4.321824841,110.6066012,10
2002,July-September,Germany,8-14 nights,Tunnel,Holiday,SCOTLAND,1.67087996,1.77572,23.2317009,1
2002,July-September,Germany,8-14 nights,Tunnel,Business,SCOTLAND,1.541939974,0.115266003,4.63657999,1
2002,July-September,Germany,15+  nights,Air,Holiday,SCOTLAND,1.355319977,0.288210005,12.8217001,1
2002,July-September,Germany,15+  nights,Sea,Holiday,SCOTLAND,13.21558994,5.470357001,145.3658795,9
2002,July-September,Germany,15+  nights,Sea,VFR,SCOTLAND,0.956735015,1.023779988,15.20020008,1
2002,July-September,Italy,1-3  nights,Air,Business,SCOTLAND,0.815954,0.166904002,0.832796991,2
2002,July-September,Italy,1-3  nights,Air,VFR,SCOTLAND,2.733969927,0.182696998,7.957570076,1
